isogroup249353	Apoptosis-inducing factor homolog B OS=Dictyostelium discoideum GN=aifB PE=3 SV=1 E(blastx)=7e-09
isogroup207538	LON peptidase N-terminal domain and RING finger protein 1 OS=Homo sapiens GN=LONRF1 PE=2 SV=2 E(blastx)=8e-18
isogroup207049	Acyl-CoA synthetase family member 3, mitochondrial OS=Mus musculus GN=Acsf3 PE=2 SV=2 E(blastx)=6e-103
isogroup343671	Serine/threonine-protein kinase Nek2 OS=Homo sapiens GN=NEK2 PE=1 SV=1 E(blastx)=9e-24
isogroup274503	Probable tRNA-dihydrouridine synthase 2 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=dus2 PE=3 SV=1 E(blastx)=3e-58
isogroup175590	Ras-related protein Rab-1B OS=Dictyostelium discoideum GN=rab1B PE=2 SV=2 E(blastx)=5e-49
isogroup381405	Calretinin OS=Bos taurus GN=CALB2 PE=2 SV=1 E(blastx)=3e-07
isogroup119858	Tyrosine-specific transport protein OS=Shigella flexneri GN=tyrP PE=3 SV=1 E(blastx)=2e-17
isogroup217387	30S ribosomal protein S4, chloroplastic OS=Pseudendoclonium akinetum GN=rps4 PE=3 SV=1 E(blastx)=4e-25
isogroup352584	Serine hydroxymethyltransferase 4 OS=Arabidopsis thaliana GN=SHM4 PE=1 SV=1 E(blastx)=7e-65
isogroup114256	Probable nicotinate-nucleotide adenylyltransferase OS=Oceanobacillus iheyensis (strain DSM 14371 / JCM 11309 / KCTC 3954 / HTE831) GN=nadD PE=3 SV=1 E(blastx)=6e-21
isogroup273243	Transmembrane protein 145 OS=Mus musculus GN=Tmem145 PE=1 SV=1 E(blastx)=2e-05
isogroup367780	Putative quinone-oxidoreductase homolog, chloroplastic OS=Arabidopsis thaliana GN=At4g13010 PE=2 SV=1 E(blastx)=6e-23
isogroup248391	Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1 OS=Pongo abelii GN=POMGNT1 PE=2 SV=1 E(blastx)=6e-14
isogroup42195	Ethanolamine-phosphate cytidylyltransferase OS=Arabidopsis thaliana GN=PECT1 PE=1 SV=1 E(blastx)=1e-14
isogroup331818	Ras guanine nucleotide exchange factor W OS=Dictyostelium discoideum GN=gefW PE=2 SV=1 E(blastx)=6e-05
isogroup263868	Adenosine kinase OS=Physcomitrella patens subsp. patens GN=ADK PE=2 SV=1 E(blastx)=2e-129
isogroup282771	Phosphatidylinositol 4-phosphate 5-kinase 9 OS=Arabidopsis thaliana GN=PIP5K9 PE=1 SV=2 E(blastx)=2e-20
isogroup280169	HSPB1-associated protein 1 homolog OS=Danio rerio GN=hspbap1 PE=2 SV=2 E(blastx)=3e-08
isogroup199258	Mitogen-activated protein kinase kinase kinase YODA OS=Arabidopsis thaliana GN=YDA PE=1 SV=1 E(blastx)=1e-26
isogroup54949	50S ribosomal protein L16, chloroplastic OS=Chlorella vulgaris GN=rpl16 PE=3 SV=1 E(blastx)=3e-38
isogroup317540	AP-3 complex subunit beta-2 OS=Mus musculus GN=Ap3b2 PE=1 SV=2 E(blastx)=3e-42
isogroup117437	Isochorismatase family protein YecD OS=Escherichia coli (strain K12) GN=yecD PE=1 SV=2 E(blastx)=3e-12
isogroup35298	Acyl-protein thioesterase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPAC8E11.04c PE=3 SV=1 E(blastx)=1e-14
isogroup185489	Polyadenylate-binding protein 8 OS=Arabidopsis thaliana GN=PAB8 PE=1 SV=1 E(blastx)=8e-28
isogroup50923	Zinc transporter foi OS=Drosophila melanogaster GN=foi PE=1 SV=3 E(blastx)=6e-16
isogroup192954	Voltage-dependent T-type calcium channel subunit alpha-1H OS=Rattus norvegicus GN=Cacna1h PE=2 SV=2 E(blastx)=1e-09
isogroup92104	Palmitoyltransferase erf2 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) GN=ptr-2 PE=3 SV=1 E(blastx)=5e-09
isogroup323740	GTP pyrophosphokinase OS=Bacillus subtilis (strain 168) GN=relA PE=3 SV=3 E(blastx)=5e-61
isogroup57540	Fructose-1,6-bisphosphatase, cytosolic OS=Saccharum hybrid GN=CFBP PE=2 SV=2 E(blastx)=9e-113
isogroup182913	Kinesin-1 heavy chain OS=Rattus norvegicus GN=Kif5b PE=1 SV=1 E(blastx)=4e-27
isogroup25807	Tartrate-resistant acid phosphatase type 5 OS=Sus scrofa GN=ACP5 PE=1 SV=4 E(blastx)=3e-06
isogroup112899	Kelch-like protein 4 OS=Homo sapiens GN=KLHL4 PE=1 SV=2 E(blastx)=2e-23
isogroup79492	Phosphoethanolamine N-methyltransferase 1 OS=Arabidopsis thaliana GN=NMT1 PE=1 SV=1 E(blastx)=2e-92
isogroup195591	Pyrophosphate-energized vacuolar membrane proton pump 1 OS=Arabidopsis thaliana GN=AVP1 PE=1 SV=1 E(blastx)=1e-29
isogroup192567	GDP-mannose transporter GONST4 OS=Arabidopsis thaliana GN=GONST4 PE=2 SV=1 E(blastx)=4e-09
isogroup115579	Cation channel sperm-associated protein 1 OS=Mus musculus GN=Catsper1 PE=1 SV=1 E(blastx)=4e-06
isogroup172869	Pyruvate dehydrogenase [NADP(+)] OS=Cryptosporidium parvum GN=PFOR PE=2 SV=1 E(blastx)=2e-44
isogroup113193	Inner membrane protein alx OS=Salmonella typhi GN=alx PE=3 SV=1 E(blastx)=3e-29
isogroup290890	Voltage-dependent L-type calcium channel subunit alpha-1S OS=Lithobates catesbeiana PE=2 SV=1 E(blastx)=7e-05
isogroup93971	Vacuolar fusion protein CCZ1 homolog OS=Gallus gallus GN=CCZ1 PE=2 SV=1 E(blastx)=2e-13
isogroup184941	Kinesin-like protein KIF14 OS=Mus musculus GN=Kif14 PE=1 SV=1 E(blastx)=3e-52
isogroup280416	Bifunctional aspartokinase/homoserine dehydrogenase 2, chloroplastic OS=Zea mays GN=AKHSDH2 PE=2 SV=1 E(blastx)=1e-52
isogroup19920	Protein IMPACT OS=Xenopus laevis GN=impact PE=2 SV=1 E(blastx)=6e-27
isogroup155777	Probable serine/threonine-protein kinase nek1 OS=Dictyostelium discoideum GN=nek1 PE=3 SV=1 E(blastx)=6e-18
isogroup35007	Melibiose carrier protein OS=Klebsiella pneumoniae GN=melB PE=3 SV=1 E(blastx)=3e-09
isogroup118514	Protein arginine N-methyltransferase PRMT10 OS=Arabidopsis thaliana GN=PRMT10 PE=1 SV=1 E(blastx)=6e-113
isogroup259911	Granule-bound starch synthase 1, chloroplastic/amyloplastic OS=Pisum sativum PE=1 SV=1 E(blastx)=3e-101
isogroup121556	Titin OS=Mus musculus GN=Ttn PE=1 SV=1 E(blastx)=2e-08
isogroup116834	Ankyrin repeat domain-containing protein 17 OS=Homo sapiens GN=ANKRD17 PE=1 SV=3 E(blastx)=2e-23
isogroup290194	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4 OS=Mus musculus GN=Hcn4 PE=2 SV=2 E(blastx)=4e-11
isogroup180522	Manganese-dependent inorganic pyrophosphatase OS=Methanosaeta thermophila (strain DSM 6194 / PT) GN=ppaC PE=1 SV=1 E(blastx)=2e-22
isogroup312967	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Gallus gallus GN=ATP2A3 PE=2 SV=1 E(blastx)=6e-144
isogroup41540	Histone deacetylase HDT2 OS=Arabidopsis thaliana GN=HDT2 PE=1 SV=2 E(blastx)=2e-05
isogroup21018	Probable nitronate monooxygenase OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229) GN=SSP1854 PE=3 SV=1 E(blastx)=2e-36
isogroup20266	Structural maintenance of chromosomes protein 1 OS=Arabidopsis thaliana GN=SMC1 PE=2 SV=2 E(blastx)=2e-44
isogroup313211	Nicotinic receptor-associated protein 1 OS=Caenorhabditis elegans GN=nra-1 PE=3 SV=1 E(blastx)=7e-09
isogroup114381	cGMP-dependent protein kinase egl-4 OS=Caenorhabditis briggsae GN=egl-4 PE=3 SV=2 E(blastx)=8e-73
isogroup75219	Calcium-dependent protein kinase 2 OS=Plasmodium falciparum (isolate 3D7) GN=CPK2 PE=2 SV=3 E(blastx)=7e-59
isogroup187912	tRNA 2'-phosphotransferase 1 OS=Bos taurus GN=TRPT1 PE=2 SV=3 E(blastx)=1e-41
isogroup264370	Ras-related protein Rab-23 OS=Homo sapiens GN=RAB23 PE=1 SV=1 E(blastx)=4e-73
isogroup195870	DnaJ homolog subfamily C member 21 OS=Danio rerio GN=dnajc21 PE=2 SV=1 E(blastx)=3e-54
isogroup74357	Lactoylglutathione lyase OS=Solanum lycopersicum GN=GLX1 PE=2 SV=1 E(blastx)=2e-08
isogroup45433	Protein LOW PSII ACCUMULATION 3, chloroplastic OS=Arabidopsis thaliana GN=LPA3 PE=1 SV=1 E(blastx)=2e-19
isogroup291561	Bifunctional aspartokinase/homoserine dehydrogenase 1, chloroplastic OS=Arabidopsis thaliana GN=AKHSDH1 PE=1 SV=1 E(blastx)=4e-57
isogroup302405	Hippocampus abundant transcript 1 protein OS=Mus musculus GN=Hiat1 PE=2 SV=3 E(blastx)=2e-17
isogroup276065	Tetracycline resistance protein, class E OS=Escherichia coli GN=tetA PE=3 SV=1 E(blastx)=1e-14
isogroup52433	Probable thiol methyltransferase 2 OS=Arabidopsis thaliana GN=HOL3 PE=1 SV=1 E(blastx)=6e-35
isogroup113530	Voltage-dependent L-type calcium channel subunit alpha-1C OS=Oryctolagus cuniculus GN=CACNA1C PE=1 SV=1 E(blastx)=1e-10
isogroup231740	Pentatricopeptide repeat-containing protein At2g31400, chloroplastic OS=Arabidopsis thaliana GN=At2g31400 PE=2 SV=1 E(blastx)=2e-23
isogroup188081	Tricarboxylate transport protein, mitochondrial OS=Bos taurus GN=SLC25A1 PE=2 SV=1 E(blastx)=1e-63
isogroup113808	Tellurium resistance protein TerZ OS=Serratia marcescens GN=terZ PE=3 SV=1 E(blastx)=6e-28
isogroup111732	ABC transporter G family member 7 OS=Arabidopsis thaliana GN=ABCG7 PE=2 SV=1 E(blastx)=2e-62
isogroup204937	Signal peptide, CUB and EGF-like domain-containing protein 3 OS=Mus musculus GN=Scube3 PE=1 SV=1 E(blastx)=3e-06
isogroup120173	Tic20 family protein OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=sll1737 PE=3 SV=1 E(blastx)=8e-12
isogroup72213	Desumoylating isopeptidase 2 OS=Xenopus laevis GN=desi2 PE=2 SV=1 E(blastx)=6e-13
isogroup297220	Probable protein phosphatase 2C 80 OS=Arabidopsis thaliana GN=At5g66720 PE=2 SV=1 E(blastx)=4e-25
isogroup287820	Polyadenylate-binding protein 1 OS=Mus musculus GN=Pabpc1 PE=1 SV=2 E(blastx)=4e-74
isogroup273347	2,5-diketo-D-gluconic acid reductase B OS=Yersinia pestis GN=dkgB PE=3 SV=1 E(blastx)=1e-34
isogroup113951	Centrosomal protein of 164 kDa OS=Mus musculus GN=Cep164 PE=2 SV=2 E(blastx)=8e-19
isogroup310740	Glucosylceramidase OS=Homo sapiens GN=GBA PE=1 SV=3 E(blastx)=2e-22
isogroup167084	Probable tRNA (adenine(37)-N6)-methyltransferase OS=Escherichia coli (strain K12) GN=tsaA PE=1 SV=2 E(blastx)=6e-26
isogroup273965	Magnesium-dependent phosphatase 1 OS=Mus musculus GN=Mdp1 PE=1 SV=1 E(blastx)=8e-24
isogroup119008	Potassium channel KAT3 OS=Oryza sativa subsp. japonica GN=Os01g0756700 PE=2 SV=1 E(blastx)=5e-08
isogroup282544	Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Mus musculus GN=Mcat PE=1 SV=3 E(blastx)=2e-60
isogroup121891	Cytoplasmic dynein 2 light intermediate chain 1 OS=Rattus norvegicus GN=Dync2li1 PE=1 SV=2 E(blastx)=2e-45
isogroup124989	Probable ubiquitin carboxyl-terminal hydrolase K02C4.3 OS=Caenorhabditis elegans GN=K02C4.3 PE=3 SV=3 E(blastx)=5e-10
isogroup46185	N-alpha-acetyltransferase 30 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=naa30 PE=3 SV=1 E(blastx)=4e-05
isogroup490427	60S ribosomal protein L7 OS=Gallus gallus GN=RPL7 PE=2 SV=1 E(blastx)=6e-18
isogroup182833	Cytochrome P450 734A6 OS=Oryza sativa subsp. japonica GN=CYP734A6 PE=2 SV=1 E(blastx)=5e-10
isogroup318600	Calmodulin OS=Pneumocystis carinii PE=3 SV=1 E(blastx)=1e-28
isogroup267083	E3 ubiquitin-protein ligase AIP2 OS=Arabidopsis thaliana GN=AIP2 PE=1 SV=1 E(blastx)=1e-10
isogroup212462	Homeobox protein Wariai OS=Dictyostelium discoideum GN=warA PE=2 SV=1 E(blastx)=7e-21
isogroup119177	Probable 2-oxoglutarate-dependent dioxygenase At3g49630 OS=Arabidopsis thaliana GN=At3g50210 PE=2 SV=1 E(blastx)=3e-59
isogroup154285	E3 ubiquitin-protein ligase RNF8 OS=Danio rerio GN=rnf8 PE=2 SV=1 E(blastx)=3e-06
isogroup196244	S-adenosylmethionine mitochondrial carrier protein OS=Danio rerio GN=slc25a26 PE=2 SV=1 E(blastx)=1e-66
isogroup182560	Endoglucanase OS=Paenibacillus polymyxa PE=3 SV=2 E(blastx)=3e-34
isogroup312045	Putative acyl-CoA dehydrogenase AidB OS=Escherichia coli (strain K12) GN=aidB PE=1 SV=3 E(blastx)=2e-102
isogroup147520	Myotubularin-related protein 2 OS=Pongo abelii GN=MTMR2 PE=2 SV=1 E(blastx)=2e-79
isogroup174848	1-aminocyclopropane-1-carboxylate oxidase 1 OS=Cucumis melo GN=ACO1 PE=2 SV=1 E(blastx)=3e-10
isogroup169799	Ribosomal RNA small subunit methyltransferase H OS=Cellvibrio japonicus (strain Ueda107) GN=rsmH PE=3 SV=1 E(blastx)=6e-33
isogroup62039	Ribosomal small subunit pseudouridine synthase A OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) GN=rsuA PE=3 SV=1 E(blastx)=2e-21
isogroup281347	DNA-damage-inducible protein F OS=Escherichia coli (strain K12) GN=dinF PE=2 SV=1 E(blastx)=3e-37
isogroup217103	Putative metabolite transport protein YwtG OS=Bacillus subtilis (strain 168) GN=ywtG PE=3 SV=1 E(blastx)=5e-22
isogroup333723	Egl nine homolog 2 OS=Mus musculus GN=Egln2 PE=2 SV=2 E(blastx)=8e-23
isogroup82091	Protein YIPF5 homolog OS=Dictyostelium discoideum GN=yipf5 PE=3 SV=1 E(blastx)=5e-23
isogroup80176	ATP-dependent Clp protease proteolytic subunit OS=Janthinobacterium sp. (strain Marseille) GN=clpP PE=3 SV=1 E(blastx)=9e-82
isogroup51427	Hydroxylysine kinase OS=Mus musculus GN=Hykk PE=2 SV=2 E(blastx)=5e-26
isogroup265487	Calcineurin subunit B OS=Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / JCM 1990 / NBRC 0083 / IGC 2968) GN=CNB1 PE=3 SV=1 E(blastx)=2e-55
isogroup298734	RING finger and CHY zinc finger domain-containing protein 1 OS=Mus musculus GN=Rchy1 PE=1 SV=1 E(blastx)=9e-59
isogroup291657	Influenza virus NS1A-binding protein homolog OS=Xenopus laevis GN=ivns1abp PE=2 SV=1 E(blastx)=3e-13
isogroup149743	Peptidyl-prolyl cis-trans isomerase D OS=Bos taurus GN=PPID PE=1 SV=6 E(blastx)=5e-17
isogroup215218	Vacuolar protein sorting-associated protein 13C OS=Mus musculus GN=Vps13c PE=1 SV=2 E(blastx)=9e-16
isogroup117136	Probable folate-biopterin transporter 3 OS=Arabidopsis thaliana GN=At1g79710 PE=2 SV=1 E(blastx)=3e-13
isogroup349431	Glutathione S-transferase GST-6.0 OS=Proteus mirabilis GN=gstB PE=1 SV=2 E(blastx)=3e-07
isogroup111700	Methionine import ATP-binding protein MetN OS=Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229) GN=metN PE=3 SV=1 E(blastx)=3e-08
isogroup44967	Choline transporter-like protein 5 OS=Xenopus tropicalis GN=slc44a5 PE=2 SV=1 E(blastx)=4e-05
isogroup225598	Probable serine/threonine-protein kinase DDB_G0267514 OS=Dictyostelium discoideum GN=DDB_G0267514 PE=3 SV=1 E(blastx)=3e-52
isogroup286984	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2 OS=Homo sapiens GN=HCN2 PE=1 SV=3 E(blastx)=5e-09
isogroup223546	ATP-binding cassette sub-family F member 3 OS=Mus musculus GN=Abcf3 PE=1 SV=1 E(blastx)=3e-136
isogroup276558	Vacuolar amino acid transporter 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=avt3 PE=1 SV=1 E(blastx)=8e-47
isogroup53019	Macrophage infectivity potentiator OS=Trypanosoma cruzi GN=MIP PE=1 SV=1 E(blastx)=2e-25
isogroup280182	Cyclin-dependent kinases regulatory subunit OS=Leishmania mexicana PE=3 SV=1 E(blastx)=3e-18
isogroup240003	Separin OS=Homo sapiens GN=ESPL1 PE=1 SV=3 E(blastx)=5e-10
isogroup152718	Zinc finger AN1 domain-containing stress-associated protein 12 OS=Arabidopsis thaliana GN=SAP12 PE=2 SV=2 E(blastx)=1e-09
isogroup219652	ABC transporter G family member 24 OS=Arabidopsis thaliana GN=ABCG24 PE=2 SV=2 E(blastx)=5e-50
isogroup277492	Putative F-box and FNIP repeat-containing protein L60 OS=Acanthamoeba polyphaga mimivirus GN=MIMI_L60 PE=4 SV=1 E(blastx)=1e-23
isogroup46962	Protein DJ-1 homolog B OS=Arabidopsis thaliana GN=DJ1B PE=1 SV=1 E(blastx)=1e-39
isogroup174860	Syntaxin-3 OS=Homo sapiens GN=STX3 PE=1 SV=3 E(blastx)=2e-23
isogroup285861	Alsin OS=Pan troglodytes GN=ALS2 PE=2 SV=1 E(blastx)=1e-09
isogroup37610	Ankyrin repeat, PH and SEC7 domain containing protein secG OS=Dictyostelium discoideum GN=secG PE=2 SV=1 E(blastx)=1e-14
isogroup180341	Lanosterol synthase OS=Bos taurus GN=LSS PE=1 SV=2 E(blastx)=1e-89
isogroup70938	Major extracellular endoglucanase OS=Xanthomonas campestris pv. campestris (strain ATCC 33913 / NCPPB 528 / LMG 568) GN=engXCA PE=1 SV=2 E(blastx)=4e-06
isogroup178640	Histone H3.2 OS=Lilium longiflorum GN=YAH3 PE=1 SV=3 E(blastx)=4e-60
isogroup266491	Chaperone protein DnaJ OS=Pasteurella haemolytica GN=dnaJ PE=3 SV=1 E(blastx)=4e-08
isogroup290655	Protein GlcG OS=Escherichia coli (strain K12) GN=glcG PE=3 SV=1 E(blastx)=8e-21
isogroup283591	Monoacylglycerol lipase ABHD12 OS=Bos taurus GN=ABHD12 PE=2 SV=1 E(blastx)=5e-05
isogroup316095	Rhodanese-like domain-containing protein 6 OS=Arabidopsis thaliana GN=STR6 PE=2 SV=1 E(blastx)=1e-17
isogroup174956	Beta-1,3-galactosyltransferase 5 OS=Homo sapiens GN=B3GALT5 PE=1 SV=1 E(blastx)=1e-09
isogroup303773	UDP-N-acetylglucosamine diphosphorylase 2 OS=Arabidopsis thaliana GN=GLCNAC1PUT2 PE=1 SV=1 E(blastx)=4e-05
isogroup238231	TPR and ankyrin repeat-containing protein 1 OS=Mus musculus GN=Trank1 PE=2 SV=3 E(blastx)=6e-24
isogroup265594	26S proteasome non-ATPase regulatory subunit 6 homolog OS=Arabidopsis thaliana GN=RPN7 PE=1 SV=1 E(blastx)=1e-113
isogroup177424	Probable acyl-CoA dehydrogenase YdiO OS=Escherichia coli (strain K12) GN=ydiO PE=3 SV=1 E(blastx)=3e-08
isogroup29407	Putative IQ motif and ankyrin repeat domain-containing protein LOC642574 homolog OS=Mus musculus PE=5 SV=2 E(blastx)=6e-11
isogroup174887	ADP-L-glycero-D-manno-heptose-6-epimerase OS=Alkalilimnicola ehrlichii (strain ATCC BAA-1101 / DSM 17681 / MLHE-1) GN=hldD PE=3 SV=1 E(blastx)=6e-10
isogroup44579	H(+)/Cl(-) exchange transporter ClcA OS=Salmonella heidelberg (strain SL476) GN=clcA PE=3 SV=1 E(blastx)=1e-10
isogroup294507	Type-3 glutamine synthetase OS=Dictyostelium discoideum GN=glnA3 PE=1 SV=1 E(blastx)=8e-75
isogroup195152	Glyceraldehyde-3-phosphate dehydrogenase OS=Aspergillus oryzae (strain ATCC 42149 / RIB 40) GN=gpdA PE=2 SV=1 E(blastx)=2e-86
isogroup266117	Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Bos taurus GN=ILKAP PE=2 SV=1 E(blastx)=6e-12
isogroup286250	Siroheme synthase OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) GN=cysG PE=3 SV=1 E(blastx)=7e-52
isogroup211768	MORN repeat-containing protein 1 OS=Rattus norvegicus GN=Morn1 PE=2 SV=1 E(blastx)=2e-19
isogroup98963	DnaJ homolog subfamily A member 1 OS=Rattus norvegicus GN=Dnaja1 PE=1 SV=1 E(blastx)=1e-06
isogroup86624	Titin OS=Mus musculus GN=Ttn PE=1 SV=1 E(blastx)=5e-19
isogroup307817	Regulator of nonsense transcripts 1 OS=Dictyostelium discoideum GN=upf1 PE=3 SV=1 E(blastx)=7e-26
isogroup64374	DEAD-box ATP-dependent RNA helicase 14 OS=Arabidopsis thaliana GN=RH14 PE=1 SV=2 E(blastx)=1e-75
isogroup213946	Probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Drosophila melanogaster GN=l(1)G0156 PE=2 SV=1 E(blastx)=5e-69
isogroup204448	Alpha-ketoglutarate-dependent sulfonate dioxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=JLP1 PE=1 SV=1 E(blastx)=7e-08
isogroup288471	Centrosomal protein of 164 kDa OS=Mus musculus GN=Cep164 PE=2 SV=2 E(blastx)=2e-05
isogroup272612	Protein UXT homolog OS=Dictyostelium discoideum GN=DDB_G0285389 PE=3 SV=1 E(blastx)=9e-18
isogroup80670	Ankyrin repeat and EF-hand domain-containing protein 1 OS=Mus musculus GN=Ankef1 PE=2 SV=1 E(blastx)=4e-06
isogroup281090	Autophagy-related protein 8 OS=Phytophthora infestans GN=ATG8 PE=3 SV=1 E(blastx)=8e-31
isogroup201833	Metacaspase-1A OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1) GN=casA PE=3 SV=2 E(blastx)=1e-17
isogroup301431	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN OS=Dictyostelium discoideum GN=pteN PE=2 SV=1 E(blastx)=2e-53
isogroup171448	60S ribosomal protein L5 OS=Theileria parva GN=RPL5 PE=3 SV=1 E(blastx)=2e-75
isogroup210129	3-oxo-5-alpha-steroid 4-dehydrogenase 1 OS=Homo sapiens GN=SRD5A1 PE=1 SV=1 E(blastx)=3e-26
isogroup269645	E3 ubiquitin-protein ligase RNF181 homolog OS=Drosophila melanogaster GN=CG7694 PE=2 SV=1 E(blastx)=4e-06
isogroup288327	Thylakoid membrane protein slr0575 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=slr0575 PE=4 SV=1 E(blastx)=6e-09
isogroup265528	Ubiquitin-NEDD8-like protein RUB1 OS=Deschampsia antarctica GN=RUB1 PE=2 SV=2 E(blastx)=8e-09
isogroup235244	E3 ubiquitin-protein ligase SHPRH OS=Mus musculus GN=Shprh PE=1 SV=1 E(blastx)=6e-14
isogroup231020	Carboxylesterase 1 OS=Pseudomonas fluorescens GN=estA PE=3 SV=1 E(blastx)=3e-17
isogroup165440	Ubiquitin carboxyl-terminal hydrolase 33 OS=Mus musculus GN=Usp33 PE=1 SV=2 E(blastx)=5e-50
isogroup28853	Transmembrane and TPR repeat-containing protein 4 OS=Mus musculus GN=Tmtc4 PE=2 SV=1 E(blastx)=7e-28
isogroup119841	Zinc finger CCCH domain-containing protein 48 OS=Arabidopsis thaliana GN=ZFWD1 PE=2 SV=1 E(blastx)=2e-12
isogroup186407	ATP synthase subunit a, chloroplastic OS=Rhodomonas salina GN=atpI PE=3 SV=1 E(blastx)=2e-50
isogroup113638	Palmitoyltransferase ZDHHC3 OS=Mus musculus GN=Zdhhc3 PE=1 SV=1 E(blastx)=7e-31
isogroup116756	Glycosyltransferase 25 family member OS=Aedes aegypti GN=AAEL003481 PE=3 SV=1 E(blastx)=5e-14
isogroup60624	KRR1 small subunit processome component homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=mis3 PE=3 SV=1 E(blastx)=5e-122
isogroup35770	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 OS=Mus musculus GN=Alkbh3 PE=1 SV=1 E(blastx)=2e-16
isogroup279990	Leucine-rich repeat-containing protein 23 OS=Xenopus tropicalis GN=lrrc23 PE=2 SV=1 E(blastx)=3e-21
isogroup157237	Glutathione S-transferase GstB OS=Shigella flexneri GN=gstB PE=3 SV=1 E(blastx)=4e-11
isogroup224682	EF-hand domain-containing protein 1 OS=Homo sapiens GN=EFHC1 PE=1 SV=1 E(blastx)=5e-74
isogroup80618	Formin-like protein 20 OS=Arabidopsis thaliana GN=FH20 PE=2 SV=3 E(blastx)=6e-14
isogroup49037	Transcription initiation factor TFIID subunit taf73 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=taf73 PE=1 SV=1 E(blastx)=2e-06
isogroup97401	Vacuolar protein sorting/targeting protein 10 OS=Ustilago maydis (strain 521 / FGSC 9021) GN=VPS10 PE=3 SV=1 E(blastx)=2e-08
isogroup276489	von Willebrand factor A domain-containing protein 8 OS=Danio rerio GN=si:dkey-18l1.1 PE=3 SV=1 E(blastx)=1e-64
