isogroup149693	Spermatogenesis-associated protein 7 OS=Homo sapiens GN=SPATA7 PE=1 SV=3 E(blastx)=2e-11
isogroup31227	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase OS=Lithobates catesbeiana PE=2 SV=1 E(blastx)=2e-68
isogroup54949	Pyruvate carboxylase 1 OS=Caenorhabditis elegans GN=pyc-1 PE=1 SV=1 E(blastx)=5e-147
isogroup4460	Protocadherin Fat 4 OS=Homo sapiens GN=FAT4 PE=1 SV=2 E(blastx)=3e-18
isogroup37991	Transmembrane protein 50B OS=Mus musculus GN=Tmem50b PE=1 SV=1 E(blastx)=1e-59
isogroup150934	Short transient receptor potential channel 4 OS=Bos taurus GN=TRPC4 PE=2 SV=2 E(blastx)=7e-07
isogroup66743	Phosphatase and actin regulator 4 OS=Gallus gallus GN=PHACTR4 PE=3 SV=2 E(blastx)=2e-39
isogroup119730	Transcriptional repressor NF-X1 OS=Bos taurus GN=NFX1 PE=2 SV=1 E(blastx)=5e-35
isogroup105071	Sphingomyelin phosphodiesterase 4 OS=Danio rerio GN=smpd4 PE=2 SV=1 E(blastx)=2e-13
isogroup102372	Gamma-glutamyltranspeptidase 1 OS=Homo sapiens GN=GGT1 PE=1 SV=2 E(blastx)=8e-27
isogroup40872	Nicastrin OS=Rattus norvegicus GN=Ncstn PE=1 SV=1 E(blastx)=3e-17
isogroup9338	Cysteine-rich protein 1 OS=Rattus norvegicus GN=Crip1 PE=1 SV=2 E(blastx)=8e-20
isogroup91143	Sodium leak channel non-selective protein OS=Rattus norvegicus GN=Nalcn PE=1 SV=1 E(blastx)=4e-95
isogroup77381	Quinone oxidoreductase-like protein 2 homolog OS=Nematostella vectensis GN=v1g238856 PE=3 SV=1 E(blastx)=6e-19
isogroup69033	Endophilin-A2 OS=Gallus gallus GN=SH3GL1 PE=1 SV=1 E(blastx)=3e-18
isogroup139679	Ribonuclease P/MRP protein subunit POP5 OS=Mus musculus GN=Pop5 PE=1 SV=1 E(blastx)=1e-07
isogroup69333	Unconventional myosin-Vb OS=Mus musculus GN=Myo5b PE=1 SV=2 E(blastx)=7e-42
isogroup24689	Regulating synaptic membrane exocytosis protein 2 OS=Mus musculus GN=Rims2 PE=1 SV=1 E(blastx)=1e-16
isogroup38852	Homer protein homolog 2 OS=Homo sapiens GN=HOMER2 PE=1 SV=1 E(blastx)=5e-48
isogroup71568	Nuclear receptor subfamily 2 group C member 2 OS=Mus musculus GN=Nr2c2 PE=1 SV=1 E(blastx)=7e-156
isogroup150899	Putative serine/threonine-protein kinase/receptor R831 OS=Acanthamoeba polyphaga mimivirus GN=MIMI_R831 PE=3 SV=2 E(blastx)=2e-07
isogroup62772	Geranylgeranyl pyrophosphate synthase OS=Mus musculus GN=Ggps1 PE=1 SV=1 E(blastx)=4e-31
isogroup63080	Centrosome and spindle pole-associated protein 1 OS=Homo sapiens GN=CSPP1 PE=1 SV=4 E(blastx)=4e-07
isogroup39372	Protein max OS=Homo sapiens GN=MAX PE=1 SV=1 E(blastx)=5e-46
isogroup45803	Tax1-binding protein 1 homolog B OS=Danio rerio GN=tax1bp1b PE=2 SV=3 E(blastx)=5e-36
isogroup31797	Dymeclin OS=Xenopus laevis GN=dym PE=2 SV=1 E(blastx)=4e-15
isogroup14190	O-acetyl-ADP-ribose deacetylase MACROD1 OS=Mus musculus GN=Macrod1 PE=1 SV=2 E(blastx)=1e-79
isogroup3986	Cathepsin D OS=Chionodraco hamatus GN=ctsd PE=1 SV=2 E(blastx)=2e-78
isogroup36835	Gelsolin OS=Homo sapiens GN=GSN PE=1 SV=1 E(blastx)=1e-31
isogroup73884	TFIIH basal transcription factor complex helicase XPB subunit OS=Pongo abelii GN=ERCC3 PE=2 SV=1 E(blastx)=1e-08
isogroup107	Collagen alpha-1(XII) chain OS=Homo sapiens GN=COL12A1 PE=1 SV=2 E(blastx)=7e-19
isogroup16609	Bromo adjacent homology domain-containing 1 protein OS=Mus musculus GN=Bahd1 PE=1 SV=1 E(blastx)=2e-122
isogroup77937	Probable serine/threonine-protein kinase fhkA OS=Dictyostelium discoideum GN=fhkA PE=3 SV=1 E(blastx)=2e-12
isogroup43989	Stromal cell-derived factor 2 OS=Mus musculus GN=Sdf2 PE=1 SV=1 E(blastx)=2e-70
isogroup114381	ER degradation-enhancing alpha-mannosidase-like protein 1 OS=Mus musculus GN=Edem1 PE=1 SV=1 E(blastx)=2e-48
isogroup44522	Granulins OS=Homo sapiens GN=GRN PE=1 SV=2 E(blastx)=7e-19
isogroup22902	PIH1 domain-containing protein 2 OS=Mus musculus GN=Pih1d2 PE=1 SV=1 E(blastx)=2e-39
isogroup45433	CD151 antigen OS=Homo sapiens GN=CD151 PE=1 SV=3 E(blastx)=1e-39
isogroup100912	Glucosamine-6-phosphate isomerase 2 OS=Mus musculus GN=Gnpda2 PE=1 SV=1 E(blastx)=5e-80
isogroup45958	UMP-CMP kinase 1 OS=Oryza sativa subsp. japonica GN=Os06g0109600 PE=2 SV=1 E(blastx)=3e-06
isogroup37570	E3 ubiquitin-protein ligase MARCH2 OS=Homo sapiens GN=MARCH2 PE=1 SV=1 E(blastx)=3e-11
isogroup76845	Solute carrier family 25 member 36 OS=Mus musculus GN=Slc25a36 PE=2 SV=1 E(blastx)=2e-27
isogroup59877	Protein capicua homolog OS=Mus musculus GN=Cic PE=1 SV=2 E(blastx)=3e-22
isogroup59837	Poly [ADP-ribose] polymerase 1 (Fragment) OS=Xenopus laevis GN=parp1 PE=2 SV=1 E(blastx)=2e-80
isogroup112130	Fructose-bisphosphate aldolase A OS=Salmo salar PE=1 SV=1 E(blastx)=4e-47
isogroup121530	Tyrosine-protein kinase transforming protein Abl OS=Abelson murine leukemia virus GN=ABL PE=3 SV=1 E(blastx)=1e-57
isogroup39159	Protein zer-1 homolog OS=Mus musculus GN=Zer1 PE=1 SV=1 E(blastx)=2e-84
isogroup142142	Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Sus scrofa GN=PIK3C3 PE=2 SV=1 E(blastx)=2e-23
isogroup78899	Lysine-specific demethylase 3A OS=Mus musculus GN=Kdm3a PE=1 SV=1 E(blastx)=3e-15
isogroup65975	Fanconi anemia group J protein OS=Homo sapiens GN=BRIP1 PE=1 SV=1 E(blastx)=2e-55
isogroup133309	Dipeptidyl peptidase 2 OS=Mus musculus GN=Dpp7 PE=1 SV=2 E(blastx)=1e-42
isogroup39198	Thioredoxin domain-containing protein 3 homolog OS=Heliocidaris crassispina GN=NME8 PE=1 SV=1 E(blastx)=6e-118
isogroup32604	Dynein heavy chain 8, axonemal OS=Homo sapiens GN=DNAH8 PE=1 SV=2 E(blastx)=1e-79
isogroup44590	Syntaxin-5 OS=Bos taurus GN=STX5 PE=2 SV=1 E(blastx)=4e-107
isogroup141631	E3 ubiquitin-protein ligase UBR4 OS=Mus musculus GN=Ubr4 PE=1 SV=1 E(blastx)=5e-34
isogroup22088	Prolyl 4-hydroxylase subunit alpha-1 OS=Mus musculus GN=P4ha1 PE=1 SV=2 E(blastx)=3e-69
isogroup32009	Coenzyme Q-binding protein COQ10 homolog B, mitochondrial OS=Rattus norvegicus GN=Coq10b PE=2 SV=2 E(blastx)=9e-72
isogroup63431	Son of sevenless homolog 1 OS=Mus musculus GN=Sos1 PE=1 SV=2 E(blastx)=2e-15
isogroup8949	Solute carrier family 41 member 2 OS=Mus musculus GN=Slc41a2 PE=1 SV=1 E(blastx)=3e-42
isogroup33384	Zinc finger CCCH domain-containing protein 14 OS=Gallus gallus GN=ZC3H14 PE=2 SV=1 E(blastx)=1e-29
isogroup128467	F-box-like/WD repeat-containing protein TBL1XR1 OS=Mus musculus GN=Tbl1xr1 PE=1 SV=1 E(blastx)=2e-35
isogroup69470	Serine/threonine-protein kinase tousled-like 1 OS=Mus musculus GN=Tlk1 PE=1 SV=2 E(blastx)=8e-12
isogroup31825	Tyrosine-protein kinase transforming protein RYK OS=Avian retrovirus RPL30 GN=V-RYK PE=2 SV=1 E(blastx)=7e-77
isogroup41859	Universal stress protein A-like protein OS=Arabidopsis thaliana GN=At3g01520 PE=1 SV=2 E(blastx)=4e-07
isogroup108317	Thymosin beta OS=Caenorhabditis elegans GN=tth-1 PE=1 SV=2 E(blastx)=1e-08
isogroup119080	TBC1 domain family member 9 OS=Mus musculus GN=Tbc1d9 PE=2 SV=2 E(blastx)=3e-13
isogroup7432	Target of rapamycin complex 2 subunit MAPKAP1 OS=Mus musculus GN=Mapkap1 PE=1 SV=1 E(blastx)=2e-06
isogroup38687	Apoptosis-inducing factor 3 OS=Homo sapiens GN=AIFM3 PE=1 SV=1 E(blastx)=3e-105
isogroup120950	DnaJ homolog subfamily C member 13 OS=Homo sapiens GN=DNAJC13 PE=1 SV=5 E(blastx)=4e-58
isogroup27340	Golgin subfamily A member 2 OS=Homo sapiens GN=GOLGA2 PE=1 SV=3 E(blastx)=2e-147
isogroup98042	Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Mus musculus GN=Pnpt1 PE=1 SV=1 E(blastx)=1e-179
isogroup80690	Ras-related protein Rap-2c OS=Mus musculus GN=Rap2c PE=1 SV=1 E(blastx)=5e-119
isogroup120797	Hormone-sensitive lipase OS=Sus scrofa GN=LIPE PE=2 SV=1 E(blastx)=9e-17
isogroup40921	Universal stress protein Sll1388 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=sll1388 PE=3 SV=1 E(blastx)=6e-13
isogroup52196	Transcription factor AP-1 OS=Sus scrofa GN=JUN PE=2 SV=1 E(blastx)=2e-61
isogroup41723	Monocarboxylate transporter 10 OS=Danio rerio GN=slc16a10 PE=2 SV=1 E(blastx)=2e-47
isogroup38233	Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Bos taurus GN=GPD2 PE=2 SV=1 E(blastx)=1e-21
isogroup117409	Nuclear receptor subfamily 2 group F member 6 OS=Rattus norvegicus GN=Nr2f6 PE=2 SV=1 E(blastx)=1e-51
isogroup44072	17-beta-hydroxysteroid dehydrogenase 14 OS=Bos taurus GN=HSD17B14 PE=2 SV=1 E(blastx)=1e-88
isogroup57107	THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=2 E(blastx)=1e-23
isogroup6404	Ubiquitin carboxyl-terminal hydrolase 25 OS=Homo sapiens GN=USP25 PE=1 SV=4 E(blastx)=6e-41
isogroup86731	Serine/threonine-protein kinase PAK 2 OS=Oryctolagus cuniculus GN=PAK2 PE=2 SV=1 E(blastx)=2e-47
isogroup4737	Protein fem-1 homolog B OS=Xenopus laevis GN=fem1b PE=2 SV=1 E(blastx)=3e-31
isogroup23197	Importin-13 OS=Pongo abelii GN=IPO13 PE=2 SV=1 E(blastx)=3e-06
isogroup105955	Intraflagellar transport protein 122 homolog OS=Xenopus tropicalis GN=ift122 PE=2 SV=1 E(blastx)=1e-49
isogroup73917	Nitric oxide-associated protein 1 OS=Bos taurus GN=NOA1 PE=2 SV=1 E(blastx)=3e-23
isogroup55009	Cysteine--tRNA ligase, cytoplasmic OS=Gallus gallus GN=CARS PE=2 SV=1 E(blastx)=1e-59
isogroup10541	Vacuolar protein-sorting-associated protein 25 OS=Mus musculus GN=Vps25 PE=1 SV=1 E(blastx)=1e-114
isogroup152103	WD repeat-containing protein 19 OS=Mus musculus GN=Wdr19 PE=1 SV=1 E(blastx)=8e-38
isogroup86789	Ubiquitin carboxyl-terminal hydrolase 64E OS=Drosophila melanogaster GN=Ubp64E PE=1 SV=2 E(blastx)=1e-21
isogroup57515	MAM and LDL-receptor class A domain-containing protein 1 (Fragment) OS=Acropora millepora PE=1 SV=1 E(blastx)=3e-36
isogroup43679	Ubiquitin-conjugating enzyme E2 G1 OS=Rattus norvegicus GN=Ube2g1 PE=2 SV=3 E(blastx)=2e-77
isogroup34463	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Xenopus tropicalis GN=uap1l1 PE=2 SV=1 E(blastx)=2e-61
isogroup112514	ESF1 homolog OS=Mus musculus GN=Esf1 PE=1 SV=1 E(blastx)=4e-89
isogroup67597	FGFR1 oncogene partner 2 homolog OS=Gallus gallus GN=FGFR1OP2 PE=2 SV=1 E(blastx)=4e-50
isogroup148142	Nucleolar protein 10 OS=Mus musculus GN=Nol10 PE=2 SV=1 E(blastx)=2e-44
isogroup60269	CD9 antigen OS=Mus musculus GN=Cd9 PE=1 SV=2 E(blastx)=5e-140
isogroup14560	Spatacsin OS=Homo sapiens GN=SPG11 PE=1 SV=3 E(blastx)=1e-12
isogroup84743	Protein SZT2 OS=Homo sapiens GN=SZT2 PE=1 SV=3 E(blastx)=4e-12
isogroup80410	Peptidyl-prolyl cis-trans isomerase CWC27 homolog OS=Mus musculus GN=Cwc27 PE=1 SV=1 E(blastx)=1e-38
isogroup70938	Unconventional myosin-VI OS=Sus scrofa GN=MYO6 PE=1 SV=1 E(blastx)=1e-80
isogroup46480	Ammonium transporter Rh type B OS=Oryzias latipes GN=rhbg PE=2 SV=1 E(blastx)=5e-95
isogroup32679	Hippocampus abundant transcript 1 protein OS=Mus musculus GN=Mfsd14a PE=2 SV=3 E(blastx)=2e-47
isogroup33856	Serine/arginine-rich splicing factor 1 OS=Pongo abelii GN=SRSF1 PE=2 SV=3 E(blastx)=1e-42
isogroup89224	Synaptotagmin-14 OS=Mus musculus GN=Syt14 PE=2 SV=1 E(blastx)=1e-10
isogroup37053	Synaptotagmin-16 OS=Mus musculus GN=Syt16 PE=1 SV=1 E(blastx)=1e-06
isogroup75301	High-affinity choline transporter 1 OS=Drosophila melanogaster GN=CG7708 PE=2 SV=2 E(blastx)=7e-26
isogroup37676	Endothelial differentiation-related factor 1 OS=Homo sapiens GN=EDF1 PE=1 SV=1 E(blastx)=2e-61
isogroup54128	Transmembrane channel-like protein 5 OS=Mus musculus GN=Tmc5 PE=2 SV=1 E(blastx)=8e-13
isogroup105589	Coronin-7 OS=Mus musculus GN=Coro7 PE=1 SV=2 E(blastx)=9e-19
isogroup31647	Vacuolar protein sorting-associated protein 13A OS=Mus musculus GN=Vps13a PE=1 SV=1 E(blastx)=1e-98
isogroup22628	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Gallus gallus GN=PRPF3 PE=2 SV=1 E(blastx)=7e-47
isogroup17216	PAB-dependent poly(A)-specific ribonuclease subunit PAN2 OS=Gallus gallus GN=PAN2 PE=2 SV=1 E(blastx)=3e-32
isogroup81271	E3 ubiquitin-protein ligase HACE1 OS=Rattus norvegicus GN=Hace1 PE=3 SV=1 E(blastx)=3e-81
isogroup44970	Peroxidasin homolog OS=Homo sapiens GN=PXDN PE=1 SV=2 E(blastx)=2e-40
isogroup80667	Pancreatic secretory granule membrane major glycoprotein GP2 OS=Canis lupus familiaris GN=GP2 PE=1 SV=1 E(blastx)=8e-27
isogroup59429	Intraflagellar transport protein 88 homolog OS=Mus musculus GN=Ift88 PE=1 SV=2 E(blastx)=1e-21
isogroup160893	Solute carrier family 23 member 2 OS=Mus musculus GN=Slc23a2 PE=1 SV=2 E(blastx)=7e-24
isogroup86624	60S ribosomal protein L24 OS=Gillichthys mirabilis GN=rpl24 PE=2 SV=2 E(blastx)=1e-10
isogroup39760	Ubiquitin-conjugating enzyme E2 B OS=Rattus norvegicus GN=Ube2b PE=2 SV=1 E(blastx)=8e-104
isogroup136795	Aquaporin-10 OS=Homo sapiens GN=AQP10 PE=1 SV=2 E(blastx)=3e-43
isogroup31560	5'-AMP-activated protein kinase subunit gamma-1 OS=Mus musculus GN=Prkag1 PE=1 SV=2 E(blastx)=6e-06
isogroup5531	Regulator of microtubule dynamics protein 1 OS=Homo sapiens GN=RMDN1 PE=1 SV=1 E(blastx)=5e-73
isogroup44831	Serine/threonine-protein kinase TAO3 OS=Homo sapiens GN=TAOK3 PE=1 SV=2 E(blastx)=5e-131
isogroup95253	60S ribosomal protein L32 OS=Rattus norvegicus GN=Rpl32 PE=1 SV=2 E(blastx)=2e-39
isogroup47211	Ubiquitin thioesterase otubain-like OS=Drosophila melanogaster GN=CG4968 PE=2 SV=1 E(blastx)=3e-93
isogroup45445	Beta-secretase 1 OS=Homo sapiens GN=BACE1 PE=1 SV=2 E(blastx)=2e-135
isogroup59107	Zinc metalloproteinase nas-4 OS=Caenorhabditis elegans GN=nas-4 PE=2 SV=4 E(blastx)=2e-16
isogroup38215	Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4 E(blastx)=9e-07
isogroup123761	Protein VPRBP OS=Mus musculus GN=Vprbp PE=1 SV=4 E(blastx)=5e-16
isogroup52773	Transforming growth factor beta regulator 1 OS=Homo sapiens GN=TBRG1 PE=1 SV=1 E(blastx)=1e-150
isogroup2882	Triokinase/FMN cyclase OS=Mus musculus GN=Tkfc PE=1 SV=1 E(blastx)=1e-28
isogroup4207	WD repeat-containing protein 34 OS=Homo sapiens GN=WDR34 PE=1 SV=2 E(blastx)=4e-14
isogroup135460	Sulfotransferase family cytosolic 2B member 1 OS=Mus musculus GN=Sult2b1 PE=2 SV=2 E(blastx)=4e-57
isogroup8168	Tubulin monoglycylase TTLL3 OS=Homo sapiens GN=TTLL3 PE=1 SV=2 E(blastx)=4e-90
isogroup43198	Transcriptional enhancer factor TEF-5 OS=Homo sapiens GN=TEAD3 PE=1 SV=2 E(blastx)=2e-174
isogroup22042	Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5 E(blastx)=6e-15
isogroup38734	Vacuolar protein sorting-associated protein 29 OS=Homo sapiens GN=VPS29 PE=1 SV=1 E(blastx)=1e-109
isogroup123671	Protein unc-13 homolog B OS=Mus musculus GN=Unc13b PE=1 SV=2 E(blastx)=1e-87
isogroup84194	Mediator of RNA polymerase II transcription subunit 23 OS=Mus musculus GN=Med23 PE=1 SV=2 E(blastx)=1e-153
isogroup38145	Cytochrome c oxidase assembly factor 5 OS=Xenopus tropicalis GN=coa5 PE=3 SV=1 E(blastx)=2e-16
isogroup149305	Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Mus musculus GN=Rprd1b PE=1 SV=2 E(blastx)=4e-53
isogroup35770	Cytoplasmic dynein 2 heavy chain 1 OS=Homo sapiens GN=DYNC2H1 PE=1 SV=4 E(blastx)=3e-41
isogroup17587	NEDD4-binding protein 2-like 2 OS=Mus musculus GN=N4bp2l2 PE=2 SV=2 E(blastx)=2e-87
isogroup42975	Vacuolar protein sorting-associated protein 53 homolog OS=Pongo abelii GN=VPS53 PE=2 SV=1 E(blastx)=4e-120
isogroup59570	Canalicular multispecific organic anion transporter 2 OS=Mus musculus GN=Abcc3 PE=1 SV=1 E(blastx)=6e-23
isogroup72519	Neuroligin-4, Y-linked OS=Homo sapiens GN=NLGN4Y PE=2 SV=1 E(blastx)=3e-20
isogroup44265	Growth factor receptor-bound protein 2 OS=Mus musculus GN=Grb2 PE=1 SV=1 E(blastx)=7e-99
isogroup75527	Carnosine N-methyltransferase OS=Mus musculus GN=Carnmt1 PE=1 SV=1 E(blastx)=3e-173
isogroup19851	Transmembrane 9 superfamily member 2 OS=Mus musculus GN=Tm9sf2 PE=1 SV=1 E(blastx)=6e-62
isogroup148534	Potassium voltage-gated channel subfamily H member 2 OS=Oryctolagus cuniculus GN=KCNH2 PE=2 SV=3 E(blastx)=1e-30
isogroup53768	Sorting nexin-16 OS=Mus musculus GN=Snx16 PE=1 SV=2 E(blastx)=6e-142
isogroup6154	Serine/threonine-protein kinase SMG1 OS=Mus musculus GN=Smg1 PE=1 SV=3 E(blastx)=2e-27
isogroup81862	DNA-directed RNA polymerase III subunit RPC2 OS=Mus musculus GN=Polr3b PE=1 SV=2 E(blastx)=1e-30
isogroup45568	Cyclic AMP-dependent transcription factor ATF-7 OS=Pongo abelii GN=ATF7 PE=2 SV=1 E(blastx)=3e-36
isogroup4607	ADP-ribosylation factor-like protein 6-interacting protein 4 OS=Gallus gallus GN=ARL6IP4 PE=2 SV=1 E(blastx)=4e-17
isogroup47043	60S ribosomal protein L24 OS=Rattus norvegicus GN=Rpl24 PE=2 SV=1 E(blastx)=5e-76
isogroup16387	Zinc finger FYVE domain-containing protein 26 OS=Homo sapiens GN=ZFYVE26 PE=1 SV=3 E(blastx)=2e-10
isogroup60586	Membrane-bound transcription factor site-1 protease OS=Rattus norvegicus GN=Mbtps1 PE=1 SV=2 E(blastx)=2e-11
isogroup84524	Interferon regulatory factor 2-binding protein-like OS=Mus musculus GN=Irf2bpl PE=1 SV=1 E(blastx)=1e-132
isogroup53861	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Mus musculus GN=Pin4 PE=1 SV=1 E(blastx)=2e-70
isogroup49552	Protein FAM149A OS=Mus musculus GN=Fam149a PE=2 SV=1 E(blastx)=4e-27
isogroup15581	COMM domain-containing protein 7 OS=Bos taurus GN=COMMD7 PE=2 SV=1 E(blastx)=1e-59
isogroup120052	Glucose-6-phosphate 1-dehydrogenase OS=Cricetulus griseus GN=G6PD PE=2 SV=3 E(blastx)=3e-48
isogroup81764	Probable E3 ubiquitin-protein ligase HECTD4 OS=Homo sapiens GN=HECTD4 PE=1 SV=5 E(blastx)=6e-20
isogroup46127	Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2 E(blastx)=2e-33
isogroup138852	ATP-binding cassette sub-family C member 8 OS=Rattus norvegicus GN=Abcc8 PE=1 SV=4 E(blastx)=8e-94
isogroup46803	Insulin-like peptide receptor OS=Branchiostoma lanceolatum PE=2 SV=1 E(blastx)=5e-168
isogroup15958	RNA polymerase II-associated factor 1 homolog OS=Xenopus tropicalis GN=paf1 PE=2 SV=1 E(blastx)=7e-51
isogroup96338	Methylenetetrahydrofolate reductase OS=Homo sapiens GN=MTHFR PE=1 SV=3 E(blastx)=1e-45
isogroup6231	Transcription factor HES-4 OS=Xenopus tropicalis GN=hes4 PE=2 SV=1 E(blastx)=2e-35
isogroup32239	E3 ubiquitin-protein ligase rififylin OS=Mus musculus GN=Rffl PE=1 SV=1 E(blastx)=8e-51
isogroup5823	Mucin-like protein (Fragment) OS=Acropora millepora PE=1 SV=1 E(blastx)=5e-34
isogroup131840	Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens GN=ANKHD1 PE=1 SV=1 E(blastx)=3e-51
isogroup19236	Constitutive coactivator of PPAR-gamma-like protein 1 homolog OS=Xenopus tropicalis GN=fam120a PE=2 SV=1 E(blastx)=2e-32
isogroup97605	Heat shock 70 kDa protein 12B OS=Homo sapiens GN=HSPA12B PE=1 SV=2 E(blastx)=2e-08
isogroup125900	Synaptojanin-1 OS=Rattus norvegicus GN=Synj1 PE=1 SV=3 E(blastx)=2e-17
isogroup146735	40S ribosomal protein S4 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) GN=RPS4 PE=2 SV=1 E(blastx)=1e-36
isogroup43511	Laminin subunit beta-1 OS=Drosophila melanogaster GN=LanB1 PE=1 SV=4 E(blastx)=3e-48
isogroup89871	Spectrin beta chain OS=Drosophila melanogaster GN=beta-Spec PE=1 SV=2 E(blastx)=4e-26
isogroup23849	Eukaryotic translation initiation factor 4H OS=Mus musculus GN=Eif4h PE=1 SV=3 E(blastx)=2e-109
isogroup67036	Structural maintenance of chromosomes protein 1A OS=Rattus norvegicus GN=Smc1a PE=1 SV=1 E(blastx)=4e-30
isogroup51507	Protein scalloped (Fragment) OS=Junonia coenia GN=SD PE=2 SV=1 E(blastx)=2e-38
isogroup58440	Krueppel-like factor 9 OS=Rattus norvegicus GN=Klf9 PE=2 SV=1 E(blastx)=3e-152
isogroup44732	Calcium/calmodulin-dependent protein kinase type II alpha chain OS=Drosophila melanogaster GN=CaMKII PE=1 SV=1 E(blastx)=2e-61
isogroup77612	Polycystic kidney disease protein 1-like 2 OS=Mus musculus GN=Pkd1l2 PE=2 SV=1 E(blastx)=2e-07
